"No campaigns yet — create one to get started.","キャンペーンがまだありません — 作成して始めましょう。"
"No customers currently match this segment.","現在このセグメントに一致する顧客はいません。"
"No free items — Y is 0. Set ""Discount Amount"" to how many should be free.","無料アイテムはありません — Yが0です。「割引数量」に無料にする数量を設定してください。"
"No trigger configured","トリガーが設定されていません"
"Not Equals","等しくない"
"Not eligible for extension","延長対象外です"
"Offer ""%1"" has been extended to %2.","オファー「%1」は%2まで延長されました。"
"Offer Expiry Reminder","オファー期限リマインダー"
"Offer with id ""%1"" does not exist.","ID「%1」のオファーは存在しません。"
"On-Site Behavior Tracking","サイト内行動トラッキング"
"Operator","演算子"
"Order Approval Admin Email","注文承認管理者メールアドレス"
"Order Approval Workflow","注文承認ワークフロー"
"Order Placed","注文完了"
"Order Spend Limit (requires approval above this amount)","注文金額上限（この金額を超えると承認が必要）"
"Order approval with id ""%1"" does not exist or is no longer pending.","ID「%1」の注文承認は存在しないか、すでに保留状態ではありません。"
"Order approval with id ""%1"" does not exist.","ID「%1」の注文承認は存在しません。"
"Orders","注文"
"Orders Considered","集計対象の注文"
"Ordo Automation","Ordo Automation"
"Ordo Automation Campaigns","Ordo Automation キャンペーン"
"Ordo Automation Content Blocks","Ordo Automation コンテンツブロック"
"Ordo Automation Free Gifts","Ordo Automation ノベルティ"
"Ordo Automation Score Rules","Ordo Automation スコアルール"
"Ordo Automation Section","Ordo Automation セクション"
"Ordo Automation Segments","Ordo Automation セグメント"
"Output variable name (optional)","出力変数名（任意）"
"Params (JSON)","パラメータ（JSON）"
"Params (JSON) — only needed for a condition type without a dedicated field above","パラメータ（JSON）— 上記に専用フィールドがない条件タイプの場合のみ必要"
"Params (JSON) — only needed for an action type without a dedicated field above","パラメータ（JSON）— 上記に専用フィールドがないアクションタイプの場合のみ必要"
"Please enter a tag.","タグを入力してください。"
"Please enter a valid number of points.","有効なポイント数を入力してください。"
"Points","ポイント"
"Points (used by ""Add Points"")","ポイント（「ポイントを加算」で使用）"
"Popup body","ポップアップ本文"
"Popup frequency cap (hours)","ポップアップ表示頻度の上限（時間）"
"Popup headline","ポップアップ見出し"
"Popup poll interval (seconds)","ポップアップのポーリング間隔（秒）"
"Preview","プレビュー"
"Product Feed","商品フィード"
"Products","商品"
"Queued ""%1"" for %2 matching customer(s).","一致する%2件の顧客に対して「%1」をキューに追加しました。"
"R Quintile","R五分位"
"RFM Report","RFMレポート"
"RFM Score","RFMスコア"
"RSS 2.0 feed URL, refetched every 30 minutes by cron (or on demand via ""Refresh Feed Now"")","RSS 2.0フィードのURL。cronにより30分ごとに再取得されます（または「フィードを今すぐ更新」で随時取得）"
"RSS Feed","RSSフィード"
"Raw HTML to embed for a ""snippet"" block.","「スニペット」ブロックに埋め込む生のHTML。"
"Recency, frequency and spend quintiles across all customers","全顧客を対象とした最終購入日・購入頻度・購入金額の五分位"
"Recovered revenue","復旧した売上"
"Reference","参照番号"
"Refresh Feed Now","フィードを今すぐ更新"
"Refresh failed: %1","更新に失敗しました：%1"
"Remove","削除"
"Reorder Cycles","リピート購入サイクル"
"Reorder Reminder","リピート購入リマインダー"
"Reorder cycle with id ""%1"" does not exist.","ID「%1」のリピート購入サイクルは存在しません。"
"Responded","反応あり"
"Response rate","反応率"
"Reusable HTML snippet, RSS, and product feed blocks for campaign emails","キャンペーンメールで再利用できるHTMLスニペット、RSS、商品フィードのコンテンツブロック"
"Run Bulk Action","一括操作を実行"
"Runs against everyone currently matching this segment's conditions. The action is queued and applied asynchronously.","現在このセグメントの条件に一致するすべての顧客に対して実行されます。処理はキューに追加され、非同期で適用されます。"
"SKU","SKU"
"SKU ""%1"" is not an eligible free gift for this cart.","SKU「%1」はこのカートのノベルティ対象ではありません。"
"Sales Rep Signature & Digest","営業担当署名・ダイジェスト"
"Save & Continue Edit","保存して編集を続ける"
"Save Campaign","キャンペーンを保存"
"Save Content Block","コンテンツブロックを保存"
"Save Offer","オファーを保存"
"Save Score Rule","スコアルールを保存"
"Save Segment","セグメントを保存"
"Saved, reusable customer conditions — reference from any campaign via the ""In Segment"" condition","保存済みで再利用可能な顧客条件 — 「セグメントに含まれる」条件から任意のキャンペーンで参照できます"
"Score Rule Information","スコアルール情報"
"Score Rules","スコアルール"
"Score Threshold","スコアしきい値"
"Score Threshold Crossed","スコアしきい値到達"
"Searchable — includes core customer fields and EAV custom attributes","検索可能 — コア顧客項目とEAVカスタム属性を含みます"
"Segment Information","セグメント情報"
"Segments","セグメント"
"Send reminder N days before the expected date","予測日のN日前にリマインダーを送信"
"Send reminder N days before the offer expires","オファー期限のN日前にリマインダーを送信"
"Send reminder N minutes after last cart activity","最終カート操作からN分後にリマインダーを送信"
"Send weekly digest to reps","営業担当へ週次ダイジェストを送信"
"Sent","送信済み"
"Sort Order","並び順"
"Source","ソース"
"Status","ステータス"
"Tag","タグ"
"Tag (used by ""Add Tag"")","タグ（「タグを追加」で使用）"
"Tag Added","タグ追加"
"Tag a customer ""inactive"" after this many days without an order","注文なしでこの日数が経過した顧客を「休眠」としてタグ付け"
"Tag a customer after this many clicks on the same tracked element","同一の追跡対象要素をこの回数クリックした顧客にタグ付け"
"Tag a customer after this many views of the same item","同一商品をこの回数閲覧した顧客にタグ付け"
"The campaign has been deleted.","キャンペーンを削除しました。"
"The campaign has been saved.","キャンペーンを保存しました。"
"The content block has been deleted.","コンテンツブロックを削除しました。"
"The content block has been saved.","コンテンツブロックを保存しました。"
"The free gift offer has been deleted.","ノベルティオファーを削除しました。"
"The free gift offer has been saved.","ノベルティオファーを保存しました。"
"The gift selection contains duplicate SKUs.","選択したノベルティに重複するSKUがあります。"
"The order for this approval could not be found.","この承認に対応する注文が見つかりませんでした。"
"The score rule has been deleted.","スコアルールを削除しました。"
"The score rule has been saved.","スコアルールを保存しました。"
"The segment has been deleted.","セグメントを削除しました。"
"The segment has been saved.","セグメントを保存しました。"
"This campaign no longer exists.","このキャンペーンはすでに存在しません。"
"This content block is not an RSS feed.","このコンテンツブロックはRSSフィードではありません。"
"This content block no longer exists.","このコンテンツブロックはすでに存在しません。"
"This free gift offer no longer exists.","このノベルティオファーはすでに存在しません。"
"This offer could not be found.","このオファーが見つかりませんでした。"
"This offer has already been extended the maximum of %1 time(s).","このオファーはすでに最大回数（%1回）延長済みです。"
"This score rule no longer exists.","このスコアルールはすでに存在しません。"
"This segment no longer exists.","このセグメントはすでに存在しません。"
"Tiers","階層"
"Total","合計"
"Total Spend","合計購入金額"
"Total campaigns","キャンペーン総数"
"Tracked reorder cycles","追跡中のリピート購入サイクル"
"Trigger","トリガー"
"Trigger Event","トリガーイベント"
"Trigger performance","トリガーのパフォーマンス"
"Triggers","トリガー"
"Trigger(s)","トリガー"
"Triggers, thresholds, tracking, and more","トリガー、しきい値、トラッキングなど"
"Triggers: %1","トリガー：%1"
"Type","タイプ"
"Unique machine identifier, referenced by a campaign's ""Add Dynamic Content"" action","キャンペーンの「動的コンテンツを追加」アクションから参照される一意の機械識別子"
"Updated","更新日"
"Value","値"
"Visitor Tag Added (anonymous)","匿名訪問者にタグを追加"
"Wait this long after the previous step (or the trigger, for the first action) before running this one. 0 runs immediately.","前のステップ（最初のアクションの場合はトリガー）からこの時間待ってから実行します。0を指定するとすぐに実行されます。"
"Warn at this % of credit limit used","与信限度額の使用率がこの%に達したら警告"
"You have no offers yet.","まだオファーがありません。"
"You may select at most %1 gift(s) with the current cart subtotal.","現在のカート小計では、最大%1個までノベルティを選択できます。"
"Your order could not be placed because your account has reached its credit limit. Please contact your sales representative.","お客様のアカウントが与信限度額に達しているため、注文を確定できませんでした。担当営業までご連絡ください。"
"campaign","キャンペーン"
"content block","コンテンツブロック"
"e.g. {""tag"":""vip""}, {""amount"":""100""}, {""threshold"":""50""}, {""days"":""30""}, {""count"":""3""}, {""segment_id"":""2""} — see the condition type's docblock in Model/Campaign/Condition/ for the exact keys it reads.","例：{""tag"":""vip""}、{""amount"":""100""}、{""threshold"":""50""}、{""days"":""30""}、{""count"":""3""}、{""segment_id"":""2""} — 読み込まれる正確なキーは Model/Campaign/Condition/ 内の該当する条件タイプのdocblockを参照してください。"
"free gift offer","ノベルティオファー"
"score rule","スコアルール"
"immediate","即時"
"segment","セグメント"
"""All"" (AND) requires every condition below to match; ""Any"" (OR) requires only one.","「すべて」（AND）は以下のすべての条件が一致する必要があります。「いずれか」（OR）は1つ一致すれば十分です。"
"%1 — customer #%2 (%3)","%1 — 顧客 #%2（%3）"
"(deleted campaign)","（削除済みキャンペーン）"
"(no split)","（分岐なし）"
"+%1 days","+%1日"
"+%1 hours","+%1時間"
"+1 day","+1日"
"+1 hour","+1時間"
"-- Select --","-- 選択 --"
"0 / %1 characters","0 / %1文字"
"A later ""Send Email"" action in this same chain can render the result with {{var <output variable name>|raw}}. Defaults to ""ai_content_html"" if left blank.","この同じチェーン内で後に続く「メールを送信」アクションは、{{var <出力変数名>|raw}}でこの結果を描画できます。空欄の場合は「ai_content_html」がデフォルトとして使用されます。"
"A quick checklist for the real dependency order: configure a channel, build a segment, then a campaign that uses it.","実際の依存関係の順序を確認するためのチェックリスト：チャネルを設定し、セグメントを作成し、それを使用するキャンペーンを作成します。"
"A saved, reusable set of customer conditions — reference it from any campaign via the ""In Segment"" condition instead of repeating the same conditions everywhere.","保存済みで再利用可能な顧客条件のセットです — 同じ条件をあちこちで繰り返す代わりに、「セグメントに含まれる」条件から任意のキャンペーンで参照できます。"
"A single 0-10 question, e.g. ""How likely are you to recommend us to a friend?""","0〜10で回答する単一の質問です（例：「友人に当店を勧める可能性はどのくらいありますか？」）"
"A total of %1 WhatsApp template(s) have been deleted.","合計%1件のWhatsAppテンプレートを削除しました。"
"A total of %1 ad audience(s) have been deleted.","合計%1件の広告オーディエンスを削除しました。"
"A total of %1 ad audience(s) have been disabled.","合計%1件の広告オーディエンスを無効化しました。"
"A total of %1 ad audience(s) have been enabled.","合計%1件の広告オーディエンスを有効化しました。"
"A total of %1 campaign(s) have been deleted.","合計%1件のキャンペーンを削除しました。"
"A total of %1 campaign(s) have been disabled.","合計%1件のキャンペーンを無効化しました。"
"A total of %1 campaign(s) have been enabled.","合計%1件のキャンペーンを有効化しました。"
"A total of %1 content block(s) have been deleted.","合計%1件のコンテンツブロックを削除しました。"
"A total of %1 content block(s) have been disabled.","合計%1件のコンテンツブロックを無効化しました。"
"A total of %1 content block(s) have been enabled.","合計%1件のコンテンツブロックを有効化しました。"
"A total of %1 free gift offer(s) have been deleted.","合計%1件のノベルティオファーを削除しました。"
"A total of %1 free gift offer(s) have been disabled.","合計%1件のノベルティオファーを無効化しました。"
"A total of %1 free gift offer(s) have been enabled.","合計%1件のノベルティオファーを有効化しました。"
"A total of %1 lead routing rule(s) have been deleted.","合計%1件のリードルーティングルールを削除しました。"
"A total of %1 lead routing rule(s) have been disabled.","合計%1件のリードルーティングルールを無効化しました。"
"A total of %1 lead routing rule(s) have been enabled.","合計%1件のリードルーティングルールを有効化しました。"
"A total of %1 message log entry(s) have been deleted.","合計%1件のメッセージログエントリを削除しました。"
"A total of %1 price watch subscription(s) have been deleted.","合計%1件の価格ウォッチ登録を削除しました。"
"A total of %1 push subscription(s) have been deleted.","合計%1件のプッシュ通知登録を削除しました。"
"A total of %1 reorder cycle(s) have been deleted.","合計%1件のリピート購入サイクルを削除しました。"
"A total of %1 score rule(s) have been deleted.","合計%1件のスコアルールを削除しました。"
"A total of %1 score rule(s) have been disabled.","合計%1件のスコアルールを無効化しました。"
"A total of %1 score rule(s) have been enabled.","合計%1件のスコアルールを有効化しました。"
"A total of %1 segment(s) have been deleted.","合計%1件のセグメントを削除しました。"
"A total of %1 segment(s) have been disabled.","合計%1件のセグメントを無効化しました。"
"A total of %1 segment(s) have been enabled.","合計%1件のセグメントを有効化しました。"
"A trigger, plus whatever conditions/actions should run when it fires — the Flow canvas is the fastest way to build one.","トリガーと、それが発火した際に実行する条件・アクションの組み合わせです — フローキャンバスを使うのが最も手早い作成方法です。"
"AI-agent commerce endpoints are disabled.","AIエージェントコマースエンドポイントは無効化されています。"
"Ad Audience","広告オーディエンス"
"Ad Audience Information","広告オーディエンス情報"
"Ad Audiences","広告オーディエンス"
"Add New Ad Audience","新規広告オーディエンスを追加"
"Add New Lead Routing Rule","新規リードルーティングルールを追加"
"Add New Template","新規テンプレートを追加"
"Add Rep","担当者を追加"
"Added to Cart","カートに追加"
"Added to Wishlist","ウィッシュリストに追加"
"Admin Action Log","管理者操作ログ"
"Admin User","管理者ユーザー"
"Admin-facing only - not sent to Meta.","管理画面表示専用 - Metaには送信されません。"
"All conditions (AND)","すべての条件（AND）"
"Already fired","発火済み"
"Any condition (OR)","いずれかの条件（OR）"
"Approve","承認"
"Approved","承認済み"
"Are you sure you want to delete the selected WhatsApp template(s)?","選択したWhatsAppテンプレートを削除してもよろしいですか？"
"Are you sure you want to delete the selected ad audience(s)?","選択した広告オーディエンスを削除してもよろしいですか？"
"Are you sure you want to delete the selected campaign(s)?","選択したキャンペーンを削除してもよろしいですか？"
"Are you sure you want to delete the selected content block(s)?","選択したコンテンツブロックを削除してもよろしいですか？"
"Are you sure you want to delete the selected free gift offer(s)?","選択したノベルティオファーを削除してもよろしいですか？"
"Are you sure you want to delete the selected lead routing rule(s)?","選択したリードルーティングルールを削除してもよろしいですか？"
"Are you sure you want to delete the selected message log entry(s)?","選択したメッセージログエントリを削除してもよろしいですか？"
"Are you sure you want to delete the selected reorder cycle(s)?","選択したリピート購入サイクルを削除してもよろしいですか？"
"Are you sure you want to delete the selected score rule(s)?","選択したスコアルールを削除してもよろしいですか？"
"Are you sure you want to delete the selected segment(s)?","選択したセグメントを削除してもよろしいですか？"
"Are you sure you want to delete this WhatsApp template?","このWhatsAppテンプレートを削除してもよろしいですか？"
"Are you sure you want to delete this ad audience?","この広告オーディエンスを削除してもよろしいですか？"
"Are you sure you want to delete this lead routing rule?","このリードルーティングルールを削除してもよろしいですか？"
"Are you sure you want to reject this order?","この注文を却下してもよろしいですか？"
"Attributed Revenue","帰属売上"
"Audience & Targeting","オーディエンスとターゲティング"
"Audience Size As Of","オーディエンスサイズ計測日"
"Authentication","認証"
"Average projected CLV","平均予測CLV"
"Back In Stock","再入荷"
"Back to Dashboard","ダッシュボードに戻る"
"Body Text","本文テキスト"
"Browse Abandoned (viewed a product, no order since)","閲覧離脱（商品を閲覧したがその後注文なし）"
"Browse and act on pending order approvals without the original decision email","元の承認依頼メールがなくても、保留中の注文承認を確認・処理できます"
"Build Cart","カートを作成"
"Build a campaign","キャンペーンを作成する"
"Build a segment","セグメントを作成する"
"Build reorder cart","リピート購入カートを作成"
"Campaign ""%1"" was imported.","キャンペーン「%1」をインポートしました。"
"Campaign Action Timeline","キャンペーンアクションのタイムライン"
"Campaign conversion rate (%1 sent, %2 converted)","キャンペーンのコンバージョン率（送信%1件、コンバージョン%2件）"
"Campaign not found.","キャンペーンが見つかりません。"
"Campaigns & Automation","キャンペーンと自動化"
"Cancel","キャンセル"
"Cart built for this customer - review and place the order below.","この顧客用のカートを作成しました - 内容を確認し、下記から注文を確定してください。"
"Changes","変更"
"Channel","チャネル"
"Channels & Content","チャネルとコンテンツ"
"Clicked","クリック済み"
"Combines this group's own conditions below with AND/OR, independently of the segment's top-level setting.","セグメントの最上位設定とは独立して、このグループ自身の下記条件をAND/ORで結合します。"
"Compare","比較"
"Compliance & Settings","コンプライアンスと設定"
"Configure a messaging channel","メッセージングチャネルを設定する"
"Connected. Response: ""%1""","接続しました。レスポンス：「%1」"
"Consent updated.","同意設定を更新しました。"
"Consent — customer #%1 (%2)","同意設定 — 顧客 #%1（%2）"
"Content Block","コンテンツブロック"
"Conversations","会話履歴"
"Conversion Rate","コンバージョン率"
"Converted","コンバージョン済み"
"Could not build the cart: %1","カートを作成できませんでした：%1"
"Could not delete the WhatsApp template: %1","WhatsAppテンプレートを削除できませんでした：%1"
"Could not delete the ad audience: %1","広告オーディエンスを削除できませんでした：%1"
"Could not delete the lead routing rule: %1","リードルーティングルールを削除できませんでした：%1"
"Could not refresh the template status: %1","テンプレートのステータスを更新できませんでした：%1"
"Could not restore template ""%1"": %2","テンプレート「%1」を復元できませんでした：%2"
"Could not save the WhatsApp template: %1","WhatsAppテンプレートを保存できませんでした：%1"
"Could not save the ad audience: %1","広告オーディエンスを保存できませんでした：%1"
"Could not save the lead routing rule: %1","リードルーティングルールを保存できませんでした：%1"
"Could not send the reminder: %1","リマインダーを送信できませんでした：%1"
"Could not submit the template to Meta: %1","テンプレートをMetaに送信できませんでした：%1"
"Create","作成"
"Cron Run Log","Cron実行ログ"
"Cron expression","Cron式"
"Crons failed (last 24h)","失敗したCron（過去24時間）"
"Customer","顧客"
"Customer 360","顧客360"
"Customer Email","顧客メールアドレス"
